Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 1998, 1998, 32,     1,  ARDY,       1,0.09210,1.50281,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 33,     1,  ARDY,       1,0.08219,1.59491,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 34,     1,  ARDY,       1,0.07132,1.67710,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 35,     1,  ARDY,       1,0.06051,1.74842,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 36,     1,  ARDY,       1,0.05010,1.80893,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 37,     1,  ARDY,       1,0.04048,1.85903,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 38,     1,  ARDY,       1,0.03176,1.89951,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 39,     1,  ARDY,       1,0.02403,1.93127,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 40,     1,  ARDY,       1,0.01743,1.95530,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 41,     1,  ARDY,       1,0.01199,1.97273,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 42,     1,  ARDY,       1,0.00783,1.98472,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 43,     1,  ARDY,       1,0.00482,1.99255,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 44,     1,  ARDY,       1,0.00271,1.99737,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 45,     1,  ARDY,       1,0.00138,2.00008,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 46,     1,  ARDY,       1,0.00065,2.00146,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 47,     1,  ARDY,       1,0.00031,2.00211,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 48,     1,  ARDY,       1,0.00016,2.00242,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1998, 1998, 49,     1,  ARDY,       1,0.00011,2.00258,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1998, 1998, 50,    99,  ARDY,       1,0.00008,2.00269,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1999, 1999, 14,   -99,  ARDY,       1,0.00115,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1999, 1999, 15,     1,  ARDY,       1,0.00808,0.00115,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1999, 1999, 16,     1,  ARDY,       1,0.01865,0.00923,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 17,     1,  ARDY,       1,0.03596,0.02788,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 18,     1,  ARDY,       1,0.05753,0.06384,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 19,     1,  ARDY,       1,0.07857,0.12137,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 20,     1,  ARDY,       1,0.09357,0.19994,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 21,     1,  ARDY,       1,0.10207,0.29351,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 22,     1,  ARDY,       1,0.10705,0.39558,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 23,     1,  ARDY,       1,0.10995,0.50263,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 24,     1,  ARDY,       1,0.11076,0.61258,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 25,     1,  ARDY,       1,0.11113,0.72334,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 26,     1,  ARDY,       1,0.11231,0.83447,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 27,     1,  ARDY,       1,0.11377,0.94678,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 28,     1,  ARDY,       1,0.11447,1.06055,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 29,     1,  ARDY,       1,0.11208,1.17502,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 30,     1,  ARDY,       1,0.10656,1.28710,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 31,     1,  ARDY,       1,0.10005,1.39366,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 32,     1,  ARDY,       1,0.09304,1.49371,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 33,     1,  ARDY,       1,0.08446,1.58675,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 34,     1,  ARDY,       1,0.07421,1.67121,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 35,     1,  ARDY,       1,0.06346,1.74542,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 36,     1,  ARDY,       1,0.05254,1.80888,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 37,     1,  ARDY,       1,0.04206,1.86142,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 38,     1,  ARDY,       1,0.03271,1.90348,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 39,     1,  ARDY,       1,0.02463,1.93619,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 40,     1,  ARDY,       1,0.01776,1.96082,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 41,     1,  ARDY,       1,0.01217,1.97858,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 42,     1,  ARDY,       1,0.00788,1.99075,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 43,     1,  ARDY,       1,0.00480,1.99863,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 44,     1,  ARDY,       1,0.00270,2.00343,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 45,     1,  ARDY,       1,0.00143,2.00613,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 46,     1,  ARDY,       1,0.00072,2.00756,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 47,     1,  ARDY,       1,0.00035,2.00828,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 48,     1,  ARDY,       1,0.00017,2.00863,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1999, 1999, 49,     1,  ARDY,       1,0.00012,2.00880,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1999, 1999, 50,    99,  ARDY,       1,0.00009,2.00892,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2000, 2000, 14,   -99,  ARDY,       1,0.00110,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2000, 2000, 15,     1,  ARDY,       1,0.00758,0.00110,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2000, 2000, 16,     1,  ARDY,       1,0.01737,0.00868,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 17,     1,  ARDY,       1,0.03444,0.02605,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 18,     1,  ARDY,       1,0.05632,0.06049,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 19,     1,  ARDY,       1,0.07814,0.11681,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 20,     1,  ARDY,       1,0.09373,0.19495,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 21,     1,  ARDY,       1,0.10232,0.28868,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 22,     1,  ARDY,       1,0.10735,0.39100,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 23,     1,  ARDY,       1,0.11080,0.49835,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 24,     1,  ARDY,       1,0.11259,0.60915,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 25,     1,  ARDY,       1,0.11338,0.72174,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 26,     1,  ARDY,       1,0.11435,0.83512,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 27,     1,  ARDY,       1,0.11595,0.94947,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 28,     1,  ARDY,       1,0.11766,1.06542,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 29,     1,  ARDY,       1,0.11639,1.18308,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 30,     1,  ARDY,       1,0.11084,1.29947,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 31,     1,  ARDY,       1,0.10341,1.41031,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 32,     1,  ARDY,       1,0.09600,1.51372,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 33,     1,  ARDY,       1,0.08787,1.60972,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 34,     1,  ARDY,       1,0.07802,1.69759,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 35,     1,  ARDY,       1,0.06698,1.77561,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 36,     1,  ARDY,       1,0.05545,1.84259,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 37,     1,  ARDY,       1,0.04437,1.89804,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 38,     1,  ARDY,       1,0.03460,1.94241,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 39,     1,  ARDY,       1,0.02621,1.97701,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 40,     1,  ARDY,       1,0.01903,2.00322,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 41,     1,  ARDY,       1,0.01308,2.02225,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 42,     1,  ARDY,       1,0.00843,2.03533,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 43,     1,  ARDY,       1,0.00507,2.04376,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 44,     1,  ARDY,       1,0.00286,2.04883,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 45,     1,  ARDY,       1,0.00150,2.05169,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 46,     1,  ARDY,       1,0.00073,2.05319,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 47,     1,  ARDY,       1,0.00035,2.05392,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 48,     1,  ARDY,       1,0.00017,2.05427,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2000, 2000, 49,     1,  ARDY,       1,0.00014,2.05444,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2000, 2000, 50,    99,  ARDY,       1,0.00012,2.05458,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2001, 2001, 14,   -99,  ARDY,       1,0.00101,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2001, 2001, 15,     1,  ARDY,       1,0.00696,0.00101,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2001, 2001, 16,     1,  ARDY,       1,0.01584,0.00797,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 17,     1,  ARDY,       1,0.03172,0.02381,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 18,     1,  ARDY,       1,0.05324,0.05553,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 19,     1,  ARDY,       1,0.07567,0.10877,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 20,     1,  ARDY,       1,0.09200,0.18444,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 21,     1,  ARDY,       1,0.10060,0.27644,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 22,     1,  ARDY,       1,0.10549,0.37704,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 23,     1,  ARDY,       1,0.10929,0.48253,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 24,     1,  ARDY,       1,0.11173,0.59182,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 25,     1,  ARDY,       1,0.11306,0.70355,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 26,     1,  ARDY,       1,0.11380,0.81661,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 27,     1,  ARDY,       1,0.11420,0.93041,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 28,     1,  ARDY,       1,0.11436,1.04461,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 29,     1,  ARDY,       1,0.11325,1.15897,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 30,     1,  ARDY,       1,0.10972,1.27222,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 31,     1,  ARDY,       1,0.10398,1.38194,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 32,     1,  ARDY,       1,0.09675,1.48592,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 33,     1,  ARDY,       1,0.08817,1.58267,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 34,     1,  ARDY,       1,0.07830,1.67084,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 35,     1,  ARDY,       1,0.06734,1.74914,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 36,     1,  ARDY,       1,0.05575,1.81648,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 37,     1,  ARDY,       1,0.04466,1.87223,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 38,     1,  ARDY,       1,0.03503,1.91689,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 39,     1,  ARDY,       1,0.02681,1.95192,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 40,     1,  ARDY,       1,0.01955,1.97873,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 41,     1,  ARDY,       1,0.01342,1.99828,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 42,     1,  ARDY,       1,0.00866,2.01170,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 43,     1,  ARDY,       1,0.00525,2.02036,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 44,     1,  ARDY,       1,0.00296,2.02561,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 45,     1,  ARDY,       1,0.00156,2.02857,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 46,     1,  ARDY,       1,0.00079,2.03013,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 47,     1,  ARDY,       1,0.00039,2.03092,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 48,     1,  ARDY,       1,0.00020,2.03131,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2001, 2001, 49,     1,  ARDY,       1,0.00016,2.03151,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2001, 2001, 50,    99,  ARDY,       1,0.00012,2.03167,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2002, 2002, 14,   -99,  ARDY,       1,0.00094,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2002, 2002, 15,     1,  ARDY,       1,0.00644,0.00094,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2002, 2002, 16,     1,  ARDY,       1,0.01484,0.00738,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 17,     1,  ARDY,       1,0.02976,0.02222,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 18,     1,  ARDY,       1,0.05039,0.05198,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 19,     1,  ARDY,       1,0.07286,0.10237,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 20,     1,  ARDY,       1,0.08981,0.17523,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 21,     1,  ARDY,       1,0.09842,0.26504,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 22,     1,  ARDY,       1,0.10260,0.36346,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 23,     1,  ARDY,       1,0.10612,0.46606,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 24,     1,  ARDY,       1,0.10930,0.57218,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 25,     1,  ARDY,       1,0.11206,0.68148,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 26,     1,  ARDY,       1,0.11409,0.79354,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 27,     1,  ARDY,       1,0.11487,0.90763,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 28,     1,  ARDY,       1,0.11488,1.02250,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 29,     1,  ARDY,       1,0.11415,1.13738,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 30,     1,  ARDY,       1,0.11125,1.25153,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 31,     1,  ARDY,       1,0.10525,1.36278,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 32,     1,  ARDY,       1,0.09710,1.46803,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 33,     1,  ARDY,       1,0.08836,1.56513,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 34,     1,  ARDY,       1,0.07937,1.65349,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 35,     1,  ARDY,       1,0.06932,1.73286,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 36,     1,  ARDY,       1,0.05787,1.80218,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 37,     1,  ARDY,       1,0.04616,1.86005,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 38,     1,  ARDY,       1,0.03589,1.90621,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 39,     1,  ARDY,       1,0.02740,1.94210,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 40,     1,  ARDY,       1,0.02015,1.96950,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 41,     1,  ARDY,       1,0.01389,1.98965,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 42,     1,  ARDY,       1,0.00894,2.00354,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 43,     1,  ARDY,       1,0.00542,2.01248,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 44,     1,  ARDY,       1,0.00308,2.01790,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 45,     1,  ARDY,       1,0.00165,2.02098,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 46,     1,  ARDY,       1,0.00083,2.02263,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 47,     1,  ARDY,       1,0.00041,2.02346,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 48,     1,  ARDY,       1,0.00021,2.02387,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2002, 2002, 49,     1,  ARDY,       1,0.00017,2.02408,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2002, 2002, 50,    99,  ARDY,       1,0.00013,2.02425,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2003, 2003, 14,   -99,  ARDY,       1,0.00086,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2003, 2003, 15,     1,  ARDY,       1,0.00595,0.00086,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2003, 2003, 16,     1,  ARDY,       1,0.01422,0.00681,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 17,     1,  ARDY,       1,0.02869,0.02103,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 18,     1,  ARDY,       1,0.04870,0.04972,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 19,     1,  ARDY,       1,0.07101,0.09842,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 20,     1,  ARDY,       1,0.08877,0.16943,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 21,     1,  ARDY,       1,0.09826,0.25820,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 22,     1,  ARDY,       1,0.10214,0.35646,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 23,     1,  ARDY,       1,0.10470,0.45860,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 24,     1,  ARDY,       1,0.10782,0.56330,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 25,     1,  ARDY,       1,0.11160,0.67112,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 26,     1,  ARDY,       1,0.11496,0.78272,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 27,     1,  ARDY,       1,0.11674,0.89768,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 28,     1,  ARDY,       1,0.11723,1.01442,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 29,     1,  ARDY,       1,0.11662,1.13165,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 30,     1,  ARDY,       1,0.11421,1.24827,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 31,     1,  ARDY,       1,0.10915,1.36248,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 32,     1,  ARDY,       1,0.10126,1.47163,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 33,     1,  ARDY,       1,0.09172,1.57289,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 34,     1,  ARDY,       1,0.08184,1.66461,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 35,     1,  ARDY,       1,0.07184,1.74645,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 36,     1,  ARDY,       1,0.06089,1.81829,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 37,     1,  ARDY,       1,0.04917,1.87918,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 38,     1,  ARDY,       1,0.03813,1.92835,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 39,     1,  ARDY,       1,0.02883,1.96648,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 40,     1,  ARDY,       1,0.02121,1.99531,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 41,     1,  ARDY,       1,0.01474,2.01652,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 42,     1,  ARDY,       1,0.00948,2.03126,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 43,     1,  ARDY,       1,0.00568,2.04074,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 44,     1,  ARDY,       1,0.00321,2.04642,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 45,     1,  ARDY,       1,0.00172,2.04963,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 46,     1,  ARDY,       1,0.00088,2.05135,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 47,     1,  ARDY,       1,0.00044,2.05223,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 48,     1,  ARDY,       1,0.00022,2.05267,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2003, 2003, 49,     1,  ARDY,       1,0.00018,2.05289,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2003, 2003, 50,    99,  ARDY,       1,0.00014,2.05307,       ODE,  estimate,    USA_01,   .,    2
